date,stock_001,stock_002,stock_003,stock_004,stock_005,stock_006,stock_007,stock_008,stock_009,stock_010,stock_011,stock_012,stock_013,stock_014,stock_015,stock_016,stock_017,stock_018,stock_019,stock_020,stock_021,stock_022,stock_023,stock_024,stock_025,stock_026,stock_027,stock_028,stock_029,stock_030,stock_031,stock_032,stock_033,stock_034,stock_035,stock_036,stock_037,stock_038,stock_039,stock_040,stock_041,stock_042,stock_043,stock_044,stock_045,stock_046,stock_047,stock_048,stock_049,stock_050
2020-01-01,49.48886901625141,24.242586196361756,33.46042707706605,55.763650498243095,80.76905143962094,66.22561990484066,19.707067500316494,95.74346541807492,65.6809823392404,43.02552198042538,56.72125552412357,45.43630334668466,83.47996014556117,38.21197176929722,27.963987757118502,30.61251318794599,78.87446375791274,40.32109702192758,45.77155389999579,55.721420666440046,53.74127535718188,76.20746294184774,46.23477472726314,97.42194644942067,35.79356822538726,38.46970251227968,14.671968062737164,76.8984113872298,43.630078112390464,40.12360185020271,75.30437852609631,90.06841397337779,69.56753024617386,95.10939951202042,99.01206722175306,39.99817413870114,93.63957294697748,67.06005444684881,35.99192076594186,96.13747676853504,95.3142434588189,53.51956674918708,63.3465554669588,45.70178194161267,86.63507675405373,23.343795474533653,25.396870604592795,26.129420113563224,100.7611397463322,82.30022398980074
2020-01-02,16.656246028963857,32.742942846891566,37.77429436299577,19.64709570123669,63.07281425367345,88.95762942709096,78.45688436221673,91.77065624510578,50.11755759351096,30.088323029040936,62.423301657223455,90.86306951118284,89.1072456582108,97.89836858077769,67.44221170949324,60.801751158280624,51.4696386737096,33.92175049138049,97.96255905942937,73.0269509845321,85.18800264381633,17.964060635333393,83.10497819745964,47.272258240266176,14.804109515986015,62.66831115863924,101.69384741640454,99.90919552421758,75.43150895107925,74.05897814333252,94.96630502211568,71.97300183536211,43.36936100299338,88.95521805640517,52.22817143173792,68.57019211377872,64.05549057786726,34.73221341866062,69.08918649808638,84.03254342462556,19.643748248301904,71.22332967097373,99.95765831866936,103.60410456371308,65.97236226275596,48.41199094635768,26.818177435187803,28.106503462247247,28.49376542251611,75.1604299288629
2020-01-03,73.27790557731629,55.3973698404794,98.92396394882788,84.5161923064154,83.57056768859928,17.659782774017366,15.366423539588958,102.61041084776016,17.98202455118125,89.30528755996001,21.031416840629024,39.540103092627405,43.5717195172216,81.44888470043611,71.54312386336285,12.840540209341126,57.87765496274146,41.66109691029496,60.7184761616223,95.8859627710634,97.83757544507564,29.18497734252934,38.334751290042895,79.41825823495577,35.29060198150425,11.613989777460134,76.28240205033087,52.58327873521089,100.64496325107017,95.9094203492056,99.24469055464202,43.60961066419069,22.71019137187798,32.04354922083696,41.33402367773794,22.195822269761432,37.59232083670454,35.17291528994883,97.52230683572928,42.76686849719522,59.74761220259705,82.36359837754416,21.417468635043544,50.37899333649388,83.00390761319424,90.82235088881698,36.19734472216974,30.59739310697463,29.59912829803871,91.59525720205984
2020-01-04,73.66389367787636,36.544559621337534,68.14438459453358,74.09796493222785,31.61171748027069,45.67767441086539,20.15137805702903,84.93631140784234,52.20284896843948,29.884494232041423,50.3701885302644,77.12814175107572,100.95313574420187,25.688556520779148,24.573561156673964,37.16429466279651,92.0156813630836,70.27193256949158,100.9329586095814,66.61888642058872,63.96523003539714,51.10257591513579,94.99678150154618,18.1606111605791,34.48489557979254,66.15920177321782,36.09911549134684,83.20146298949399,23.30679445805557,90.61270716861614,102.08309445078098,45.97131101559269,64.0935992504832,46.52740779860501,92.25678345518368,37.301301160835685,64.3417944737819,53.801939598393936,15.289346653722657,76.91493657343453,41.474047428133495,70.14597598403061,15.70749378631828,29.81800303628454,87.27329764575722,39.127905988322205,92.69599560624133,59.5562165051064,17.00922033179315,34.98645018742405
2020-01-05,28.69760436925017,25.24289768933056,79.06553248117629,84.14732571016475,21.823047429459788,57.66453196742764,72.94842224849168,84.04051067950921,49.75565646280524,34.3746766694463,70.21211899846497,33.19001856723414,80.28842172860111,18.379729963857088,60.17247483792248,51.21534703131141,98.13698176113184,15.601867612962424,24.23884540274711,99.0785111844657,80.53941505378009,72.81607778060287,12.732359725759157,57.93063092175932,59.37752671422917,61.15453268676301,30.90252249460698,18.83454647007948,99.22728198381972,43.32337222539194,14.62356772157606,58.52727421856968,38.50696580965431,83.42173352903752,25.693561536566047,42.74938640533624,16.77175228347453,61.88564812020127,57.09262756066772,40.76353794200168,77.65825288392506,103.67754000210368,35.51761415902276,72.99638774785463,96.6339228173503,52.07501463924289,23.32335903097872,34.19909325917753,102.54854376478347,57.6905928583703
2020-01-06,12.311587795350016,102.33897488130512,74.89785596050322,59.149860629133386,100.10104130577452,87.09665518405845,69.30496175789263,68.77705014132049,71.26117779220077,99.9567166529823,91.11612135292548,93.92074650541949,80.56880462587652,84.92179462210717,91.95037254756711,26.3490618525513,50.55836650244535,28.55364750092732,82.11985809353422,71.43779162963429,57.37319188020363,52.49592052452216,40.20956654291339,75.95491147990755,67.51877887675042,89.09789653372643,69.1039539026717,61.30565405711918,88.72908126350478,40.95735561686423,86.42813435246555,60.13629757677857,100.1499897195906,40.578674155295225,71.07080779925222,45.08547236159959,77.61996278350756,19.173796791784525,11.392944911509536,90.46153635339556,17.504748078391753,57.51885251710312,89.68174034831526,36.84716158417945,102.34096037708626,14.55154360104244,16.76498077124528,78.4190852811062,58.96267946073241,13.080073866144062
2020-01-07,65.75077848342023,53.957622360608326,67.87504827040524,62.73610649953464,68.1249835984997,10.922598016179936,12.24056544534456,76.72698491749549,91.22221769105688,78.43743684742391,37.22056765788089,40.55647228965589,89.4327550295228,31.861405487110996,56.76558029453197,30.467334902362943,12.075075358608505,89.8201092130186,53.47979687123499,52.89370396451875,52.37628332164415,98.32540461590068,24.37397865928022,82.87224746372024,58.40834548677173,65.85941563456525,74.22446010650765,16.4771895064099,40.688819429889485,25.143306848738074,31.88465251035964,57.588619646456834,34.51864930219925,30.95083573153708,21.34881814131535,70.08554612782646,21.895093617714902,96.58847374057424,80.7315577927979,21.48443878963214,92.2739226059066,75.40107594971211,41.59039052687474,72.16937379984296,30.80825193054685,100.40278131547068,75.08766328833934,41.93518855126801,42.96910939757846,60.87477495243507
2020-01-08,36.81041675457659,65.49786006389441,78.63880805408654,78.80722356052318,83.2895970013662,87.26646579385739,86.31555571329125,46.62853066585691,61.70488392290042,22.59325078165212,38.467005195447165,80.01758587800748,90.89526557487268,39.20613995277756,78.21606692851677,36.54809708083355,71.16732607431138,45.98383464777071,77.40196729534837,94.06503060430568,89.42306918973198,101.96308772149388,27.0949157542826,85.87355053887362,11.635664663094753,49.14067000994922,33.45761799738305,19.403096680956484,56.048523585555785,78.94722793284191,20.75661063606649,74.74461348511315,84.76348664204966,93.60837112636924,84.351204472204,21.828919123182736,70.46271912492428,23.023596597235414,19.469716734244678,70.60795509198566,55.703386370805504,55.99783735992364,49.93125112522339,23.39227339507468,76.29273630718899,73.80747777956874,61.46229990842297,58.39420242763014,28.057965295110744,72.07066061753272
2020-01-09,47.41054073029427,20.57670378375597,77.77871157857291,22.656660750348514,73.42841619885675,60.81390484789103,37.25372282908361,44.25358896496806,79.3715321327736,20.502045988393995,61.69939048483991,77.18539438400006,42.01504723263345,14.730707030239952,92.00317172768725,77.86234563011523,12.939618702392902,34.7414984977903,84.9471579022523,81.71330957449607,54.364282398594106,31.84265181644141,22.42686286558433,63.140208714393616,33.16553677603334,62.62440886407831,20.37324576028502,95.4387144676261,48.32579788130503,23.236935242228533,68.83592680364282,85.64089652329889,19.232679819715347,17.43326457161556,46.44854894867003,59.8413421761794,19.083110864521803,62.93927641699914,23.348937052734176,78.12617957077997,48.02630596589599,35.738888711253,88.62719698587654,74.79874770332789,66.47746444129892,52.42752334186993,54.00956305009684,50.18471987057878,36.90495143567745,43.63756449825552
2020-01-10,27.897856261112807,76.07496179214445,92.44076508745422,82.48075604396719,10.71028680761508,92.25656139658666,82.24310575109456,95.97101541617604,61.21952813652934,35.144825808496506,99.45753122563858,68.3071150313791,15.171359595992838,24.6636990633872,97.87552766624388,81.29890192389676,74.07990560153202,50.81059668308367,67.7275691320083,91.5983715782586,65.3495939981936,78.6995718355045,16.908279729901786,11.445166629341983,59.44390900212599,18.8366085138251,89.096661741775,44.33383875689356,66.97095409464438,77.55767353377372,30.88599320225368,32.94233227236144,75.16855756405377,76.00295093638682,74.20516634238928,61.51866384089529,58.3076437774433,83.70323674796762,84.59823147103504,28.405511579405296,55.07759498332668,101.30075530623988,20.30747457775951,39.36998175853597,83.27291512470829,22.164911009976176,64.7717512296804,88.27033784821529,14.588946304633769,33.602203557206714
