date,stock_001,stock_002,stock_003,stock_004,stock_005,stock_006,stock_007,stock_008,stock_009,stock_010,stock_011,stock_012,stock_013,stock_014,stock_015,stock_016,stock_017,stock_018,stock_019,stock_020,stock_021,stock_022,stock_023,stock_024,stock_025,stock_026,stock_027,stock_028,stock_029,stock_030,stock_031,stock_032,stock_033,stock_034,stock_035,stock_036,stock_037,stock_038,stock_039,stock_040,stock_041,stock_042,stock_043,stock_044,stock_045,stock_046,stock_047,stock_048,stock_049,stock_050
2020-01-01,48.38526802437221,23.249457946265608,32.80586010238442,53.65382271410386,76.34325850063597,62.61182445659149,18.83647069612473,90.63141323999469,64.7501887199378,41.75398049712457,55.78662022733569,44.65234418683278,83.43157319123318,37.80599378289354,27.90065815822473,30.144177581034786,76.1557723064166,37.85742364348631,44.032365879678565,53.68770004879367,51.41154588990184,74.40671528185514,45.955660802895984,94.93022423754044,35.102099632906224,36.48643654719108,14.213924562394164,76.32282694598192,43.06568266326272,38.42701721679546,74.47788215263988,89.01618651621133,65.46266632142573,92.37698428370877,93.93997059484543,39.84017328959,89.32006055783523,63.75160040199605,35.07180100408922,96.05581502009014,91.78059742194192,52.71449573048181,62.980988544409406,45.35974638926452,85.06844587827119,23.294097796058203,25.13709021885632,24.712550686554845,98.1327105089576,77.48209921218395
2020-01-02,16.297588117443205,32.469872602023194,35.947957376744014,19.46366667260623,62.07083405054133,87.51419558540339,77.13059593179769,90.62748274565476,49.80677152386399,29.97440478177004,58.5896697421424,86.63773651112106,87.41245686132734,95.86674432955049,66.59191679458911,59.67560010113179,50.08357795958594,33.55888796836157,96.19345674301104,72.32554732041673,84.94151681617575,17.125865872235483,78.15047920021433,46.4202713249756,14.57604562048821,61.69049645119665,100.17325555931606,98.41645846053572,73.9896528180003,73.69705672352192,93.6683265337986,71.54542607471849,40.57862564683527,87.3432780568709,51.25119225928171,64.55500294791528,63.58057181551923,34.24630969575558,68.37197632537229,83.2578282346144,18.708112861172264,69.19432734943301,99.70739822150956,102.9137637655726,64.45578776309317,47.71890695841027,26.44317750578018,27.9753485332233,27.971575421212265,72.57852332669336
2020-01-03,72.36705706666142,54.64703889064111,98.39765489260373,83.37136740827559,81.75755145948057,17.27231125182026,14.7163270091467,101.77788872927036,17.755321487968438,87.2185784914885,20.925264203396058,37.206918782703376,42.28648038995048,80.26109171808206,71.31332620673987,12.33481774483708,55.14129959847214,40.10499147326615,57.70249450675054,91.31577054651214,93.74563917037293,28.707866080336416,37.68209389208221,78.78537890939472,34.99222057671907,11.21165551167878,75.94139200903061,51.419975044087,99.50424768215912,92.81879894221652,96.44553106136888,42.844934145356746,22.39530289740216,30.501361403544,40.76283371648409,21.80647483610452,36.24664318595022,33.13148998272357,96.71945983786269,42.67937553052394,58.65180075802788,78.14330100498456,20.880150188364382,50.34091459577586,78.53527627025285,89.58801884881495,35.769902588844204,30.18644151092859,29.360126904981644,89.5569651162033
2020-01-04,72.90214943981584,36.468962513691736,66.14436733639786,73.9165714843035,30.423925538078223,45.55478468080692,19.04724481083137,80.77953635185175,49.135732809661256,28.602777007279837,50.22815628984277,76.90618431987784,99.8639353518168,25.367514791982064,23.53515916915141,36.70661989434775,90.44455164963172,68.90175728327971,100.63357762703772,66.26306427962268,63.44608350941612,49.14576770568351,93.85107109380044,17.643753967276854,34.138166612461795,64.52401749537322,34.6571375593232,82.47595776071928,23.172812341122565,90.41737730229252,100.8101892974405,45.893816743431486,63.17494080703142,45.83822924903908,87.80137180706615,36.76149337553169,64.004863647576,53.174237967971735,15.261224370219333,76.36975208078886,39.36396078344265,68.7536934008509,15.012226883433383,28.94847726951421,84.58781811890783,38.99057954141936,92.67016062735344,56.12066808926669,16.93035335766397,33.97656723197483
2020-01-05,28.416723322181426,24.76830247988074,77.81522705922814,83.3405104633458,21.68582531278281,57.25553056113511,71.65527012711861,83.43689685422906,49.03934226628787,34.15908839180416,69.47980795174513,31.98242595576765,78.4488735682425,18.102290389455824,59.340086950292765,50.36783961735197,95.86987354316273,15.553209871914609,24.218250987085373,94.12254281498534,79.66422285470917,68.7545691202998,12.58141455572972,54.189052607145086,57.06801371338919,57.77360666370426,30.447984944172624,18.616985337294917,98.74501075201844,42.51176751688266,14.52341608810124,58.30883944492569,38.1943159681415,83.24423776949035,25.230939383408156,42.07817143654155,16.624103316721794,61.78217256191038,56.25100502086514,40.02570983889195,77.22812188566999,103.32183355858508,35.060801460347754,71.57252387318286,96.6195658070729,51.206475528053225,22.755863993646816,34.15759722727858,101.58973881747788,55.51165297114916
2020-01-06,12.118348516763785,100.5886419961656,74.73814142534182,55.998863319417545,95.37192759002237,85.6640160506289,67.42625885359462,67.57892023037908,69.7814343081931,99.7778266445726,86.32245060160136,92.44338760673568,77.64796032590073,83.50194796674208,90.99292391846564,25.97073805561404,50.52077065631518,27.357641056709134,77.02919004659864,70.1530315883082,56.191829991949845,50.85878046917984,39.6169198830784,75.28812583426046,65.29473211078691,88.69600969406463,64.83464638154817,60.28342425256586,88.37838897810325,40.37866138325784,84.16209104387602,59.65976370585949,98.0344786822329,39.936641752207,67.79343790962206,43.98998575702225,76.0755113067114,18.988156718450693,11.308612878662018,87.86916305065955,17.46125864370543,57.013151710128014,89.12060332736317,35.1792356530636,100.47709888027954,14.43534740259656,16.6026476624579,77.1118571985889,56.00005142874594,12.932869168346697
2020-01-07,62.97946598932929,53.62228105179206,67.04656332599183,62.16018830830641,65.78724372013998,10.295772777600469,12.092252527041593,74.07878238033047,90.03195882337991,77.37859685529749,36.501308504494936,39.67744102077916,84.29390905951418,31.549017067131064,55.60024008648851,30.38099976344535,11.66236359759086,88.94324714362008,52.93461547841439,52.30100403473247,52.16825951204311,96.89644011809318,23.90436326241537,82.51373957724927,58.28862976768068,63.94797837715517,73.32121141030917,16.363161246673744,40.06440272933542,24.119893837594194,29.85665214601856,56.90409204178168,34.38449114920236,28.98625801844977,20.95178223469581,68.88159435395163,21.47165737839162,91.67031190681595,80.66781675230627,20.317859345082717,91.30468999596576,71.65263829848017,41.00263808695575,69.33235141890655,28.88418487338392,98.57104406647738,74.86469811921977,41.620041415137095,41.37441093103028,58.088724562032255
2020-01-08,36.31793524963787,64.39791860497681,74.82927598468041,77.42586294555323,82.04839888002248,83.40509059754068,85.04493155288267,44.14568340836134,60.01303533178279,22.28118208099485,38.3804929258802,77.96167502355316,84.98810867060816,36.80271799549524,76.98179391553516,36.338492872910535,70.72180865524356,45.71172938131721,77.13772501861047,88.70890665171746,86.82259488438837,100.46814191971433,26.62260504195347,85.76508346418726,10.887823534018384,48.426316007974215,32.15160269857196,19.25467236669102,55.96071736249627,78.1526451489272,20.608837926769358,74.35785909433531,81.48399979568708,91.52195901842184,83.79653414002715,20.55763918348456,68.02211080396832,22.962617034211,19.4198240482336,66.6826685013537,55.26754348453264,55.65231071867585,47.095608629054446,22.473809696747765,74.80367836864657,70.61786536444735,60.64482960279112,56.62324600252048,27.85100505146868,71.54895468472378
2020-01-09,46.19448643743785,19.95680822083033,76.2039577163913,21.681217588636557,72.37842017018663,60.44530307525066,36.378908637176615,43.71141338969209,78.50871249920439,20.12332752666032,59.370098093483,76.51755254532348,40.55941300728103,14.595076827951512,90.89876507518665,76.38737533027901,12.89507728906583,33.195552625167835,84.53961388677706,81.20372857051159,51.89772375455551,31.34279477188252,21.78650641355926,61.81435832679996,31.73530730150837,61.922809430362655,19.01593642043725,94.55814182076791,47.5243559827206,23.187269066203875,68.49064015336407,84.34705121728365,19.20361388016905,17.166234177541202,45.93607503416599,59.44134250411447,18.33789623194044,60.20985344890614,23.00815275176737,75.69023411448441,47.13913326457786,33.66750279908921,86.16865684354802,73.72463001922578,62.580211694587874,50.90151914514568,53.23452488097397,49.38218397253788,34.65062322057596,43.10683144185613
2020-01-10,27.483224030511487,74.18270707066088,91.9232078377356,81.38714110522801,10.557450976593424,88.46953007754367,79.57063912322714,91.2261472538211,59.08009291400916,34.684596085542914,94.78815133693756,66.39657546534433,14.511245651343216,24.200737582288543,96.58632415203904,81.21447553289312,73.69884764264432,49.9151868723095,66.52598698874259,87.28516315989195,63.210230729397296,77.90989986190786,16.74539546195927,11.407433356407616,58.47077383947431,18.31201758181147,88.03914818092498,43.94601200997272,65.11515156380779,77.23399747672428,29.511390240576723,32.701115643413104,74.57083462347849,72.9727459951934,73.41112582271626,60.64959882955153,57.48052923633031,83.66309929178601,83.91302815034695,27.784902593647125,54.846022607416025,99.63431045409656,19.95137811095656,39.0098657354013,79.54725422868394,21.532757283132703,62.1340353858625,85.86011057657075,13.7264022743275,33.04645925221136
