date,stock_001,stock_002,stock_003,stock_004,stock_005,stock_006,stock_007,stock_008,stock_009,stock_010,stock_011,stock_012,stock_013,stock_014,stock_015,stock_016,stock_017,stock_018,stock_019,stock_020,stock_021,stock_022,stock_023,stock_024,stock_025,stock_026,stock_027,stock_028,stock_029,stock_030,stock_031,stock_032,stock_033,stock_034,stock_035,stock_036,stock_037,stock_038,stock_039,stock_040,stock_041,stock_042,stock_043,stock_044,stock_045,stock_046,stock_047,stock_048,stock_049,stock_050
2020-01-01,49.37443568498839,23.98025293342969,31.294255962178845,55.56937834274478,80.03045377199652,65.27270732301325,19.578502916806247,93.915030237377,65.59984191729455,42.80343334059594,53.53636872124888,42.55182661948546,81.86997055282485,36.34025333326658,27.719416244634743,30.11697888486476,77.56918625153989,39.737565288201054,45.27686092453474,54.89437738675361,53.25399578928592,75.22497198523357,44.67532097769587,95.64359527803994,34.96204380106886,37.94566335489525,14.574856062743772,76.34134435190936,43.15883342362847,39.51359863952887,74.073805623903,89.53516803137109,68.37244243555507,93.97536333464603,98.44736591168925,39.18609948483368,93.43799793241637,65.88205165112963,35.837923264040654,92.38277514663464,94.4207557042592,50.31158424511549,62.943762494213246,44.36425675148875,81.80954588858395,23.040615749757627,24.49516128551948,25.84034878196184,98.84967251509651,80.69196060818649
2020-01-02,16.592364516932037,31.87818553019292,37.59718862405092,18.575741775437628,61.044426696215375,88.8783942510446,76.04322738600781,89.371040665379,48.93839857315274,29.966457152781604,61.45266641140732,89.94094085446838,84.92824985155816,96.87137719576376,65.70350329116334,57.59007077634496,51.1114799624177,32.92923715369304,93.98987846856848,70.46829107737295,82.66907535374695,17.825989384992326,82.22167174761691,44.50439115175199,14.47715713506796,60.26155833637234,96.35711254825416,97.67050468429224,73.17564365000445,70.80856753680075,91.16091210629504,69.06936990126866,42.69719815375078,86.75639975327928,50.17019871066954,67.4619984294196,61.531122100332745,33.469737064997844,66.11012874766075,82.00995840913978,19.5540925409155,70.50054116275527,99.69222905553426,99.47764163161108,65.931848542024,48.06758109431446,26.45872190128968,26.837264334506,28.335700159974472,74.57570705844523
2020-01-03,72.29520110224492,54.22277151381412,98.01322695424192,83.53798622319346,83.02618033255672,17.58340428284255,15.138566158117037,97.33580886410908,16.975330650356586,88.60862187063333,20.2440022178022,38.96434122074199,43.30534905660906,76.681118225411,71.1737232998093,12.826285062606129,57.17445787232625,41.54908021141589,60.68057662900076,95.34139685202884,96.1466133235995,28.628994881587296,37.9873451998541,77.63729799008131,33.90128850860275,11.528438538243448,73.24961257037019,52.48950768641241,99.44111608661518,95.3680815251182,98.49975828005124,42.19673997005172,21.54686833205267,31.45391610425247,39.08301237931579,20.885236410839724,36.8627242563724,34.49634125587632,94.65089038601712,41.24703062621424,59.482882166737696,81.90368215687799,21.0656101633658,49.18456041249157,82.40428719911388,86.6438190316755,34.18274212664426,30.38007880919441,29.4156813459791,89.80787914813189
2020-01-04,71.74403445488313,36.09750626660285,67.20401180479811,72.9625454311603,31.02134071702188,43.70789848353299,19.932483587400043,84.09879169841635,51.70254521420322,29.33098130362866,49.49812558473805,76.65074434247519,97.99895393231884,24.92197538031818,24.3630043398488,35.51606708672754,88.57707321303484,67.36480383430386,96.55753628305234,66.3912434932496,63.78219885993399,50.69589846528461,93.98729769248136,17.82567289218132,34.08974750388675,65.08691704056685,35.930905676079306,82.46546781595569,22.785335059352256,89.20284036392457,99.97732813692484,45.33463636143202,60.94201598921212,44.96678241713765,91.28749818658606,36.62902849225391,63.30403847641912,53.32885409537434,14.83141283575004,76.85832798720406,40.880661979923744,69.1425820944398,15.46760805105574,29.775441866605927,86.70448100933524,37.17590197411028,89.18330951352323,58.42650947083401,16.13078973074485,34.32503240905805
2020-01-05,27.068094109876427,23.97309456930432,75.4396966646194,83.95126083318029,21.32086311544807,55.14414769642057,72.1530272665435,83.469737801267,47.88290182032531,34.13317469909299,67.9143014727839,33.06356827988256,79.42953370537991,18.35570520073278,57.1175931683527,49.96741016873344,96.79469244159054,15.318234262850794,23.5716869866175,98.27276743278256,78.6968426462333,72.28845850741376,12.536495144114276,56.86656452941902,59.29156287434215,59.9827054816043,29.191981692081,18.02040365953084,98.77501302750012,41.84948022300069,14.124292221235018,55.6121836451673,36.68290136627151,82.09711489903289,24.81545557443924,42.67160943854105,16.025239861902232,59.11246639098282,56.82930108787569,40.720670336904,75.71662987236702,98.59093734138249,33.77591742152661,71.18486907021563,94.8823205342978,49.23859538198102,22.894258783327665,33.41787929321837,97.5417211391526,57.10077405498824
2020-01-06,11.762306513451414,96.15731684593928,72.46585481328361,58.20917137482676,98.59744589002588,82.06911701135598,68.90173634089928,65.11317624722331,70.18802873531509,96.2511107907927,89.92654319302613,92.52128635269251,79.80899936165308,84.04848341497761,91.17811362684344,25.12640909222821,49.92452162659743,28.27084042638253,80.90871256918773,71.40510603434932,56.98374014152762,51.71351824061931,38.92550985637333,75.21351656908465,66.89140003992307,87.83616465685074,67.96707172686729,58.18062070185253,86.06417969951183,39.97995678168802,85.17102438505242,56.87018775830602,99.1520054286164,38.78814392666948,69.7412090384646,44.46851525131911,77.02096483677424,18.55948238925244,11.204830138894769,89.61558423968265,17.220536336372952,55.973874170328855,88.46978059926006,36.28655653971572,99.59430166031328,14.161038310275773,16.144645090785332,76.15838934978453,58.05457048441972,12.434357787326734
2020-01-07,65.351294101826,52.53626489095026,64.48877305628142,60.0743886082112,67.03207761523325,10.73774096526164,11.89659788483774,76.00451855273879,87.11923909379101,76.19031446168388,35.23621259777113,40.07760631133715,88.44869462581696,31.21998679799985,56.06056751967488,29.06689714341668,12.043855509105253,86.06198656630015,50.56291075011799,51.64214071348416,51.57858177216083,93.78070742055348,24.29747429735402,80.51236963219473,55.69527897688347,64.90543474722658,73.03175680827955,15.64926395703149,40.63094660068124,24.69558774479341,31.3167875028955,56.38747571660776,34.07762133945093,30.5033898701026,20.539252113103863,68.0798991380016,21.66407711534937,95.75806438324004,78.6544215236594,21.145112325308304,88.9656647353888,74.63010862567015,41.12312869029334,72.05272626987127,30.26158265201949,98.38431239232531,71.76147386628861,41.38194585589197,42.19601608856961,60.68558828001879
2020-01-08,34.982268290617355,61.90914317757187,77.24099375585034,76.49416839638238,78.81771135291275,85.61061036915473,83.06494387241254,45.99078876998632,61.52284133423349,22.30876626388672,37.81665492885607,78.51262845953912,89.40765956494378,38.58529487178518,75.84361762460216,34.89059302738798,68.14252952996807,45.40001302525428,74.07904789067376,92.86206474348826,88.23471289483147,98.79802690010456,25.68914139073276,82.12319838375481,11.451993958810242,46.903388145485664,33.41735802751008,18.63179563575832,55.89212660985147,75.4292770498047,19.759156920129744,72.71514673927283,83.56576029529732,91.89076688968927,80.61370717157313,21.47555702411479,69.78333789456167,22.691955499933822,18.950609599322163,69.64644292864838,53.989720852221375,53.53978603812077,49.37850705795986,22.979124525241424,74.35631079071113,73.18237719349996,58.07800020671952,57.61030670388845,27.41999432640752,68.7897102052907
2020-01-09,47.31142138087759,20.51034678793106,77.65410862997045,22.581616535490088,70.66372127277307,60.215575669357285,36.73715025365332,42.81033448913027,76.25554902989043,19.29740382896505,60.76926470014269,74.60053939439085,41.28530410260531,14.523577994891884,87.78036929588228,74.99490600744801,12.538855108219511,34.56286966036447,80.52208879786241,81.53182851679897,53.66762739832598,30.371754826475776,22.22761627705449,62.0078593306374,32.54961474086813,61.30176516405787,19.988028541893176,93.6125230955016,46.07164782729118,22.27849716623,66.72035320886746,85.25190426301451,18.88701038566782,16.899084657775134,44.46526988301254,58.44683970580048,18.897569170034565,61.70910845351735,22.380335410268348,77.99385766650799,45.132951223643374,35.24579941842633,87.97033226841731,73.76562002397282,65.57798792498068,51.73315090830307,52.33855218864084,48.34369265810451,36.39774688250911,41.6015306804496
2020-01-10,26.6303531945356,75.16728578176247,91.4508676626156,78.39188194060276,10.54185457646268,90.47253772814886,81.36695783175217,95.09187946775016,60.95964978992684,34.94513656712552,99.3791476245611,67.44219707224953,15.012966344703727,23.16688798540841,95.91702287788996,78.74877028548374,71.82698139476479,49.19650942616877,65.99446602846062,91.51019579367896,64.56598722716703,75.94542384035779,16.634085422661002,11.073210924070594,56.34977196906625,18.823980259567527,83.88432601261276,42.11465386423836,65.75306693021307,75.12927070058412,30.4932151032972,32.47597557164606,71.68150864866219,75.98979661196356,73.13929237755634,60.15122511495233,56.87288698780807,80.81926437686816,81.39385402426898,28.120548330800457,54.93956945858077,98.34716464539164,19.631474006739097,38.13607782538164,82.02937090455258,21.731935060489025,64.48977648321508,87.83982616637563,14.377457249499113,33.58250736221133
